lat,lng,count
52,4,7
53,6,1
58,9,1
33,75,5
-17,-68,37
52,5,1
51,10,6
42,2,1
48,8,1
52,10,1
50,19,2
-29,-51,34
34,-118,58
41,-74,1
28,31,3
49,2,7
23,85,3
60,11,1
52,5,1
7,80,2
45,18,3
29,78,1
-34,-59,4
10,106,6
42,-88,10
9,78,6
-38,145,1
41,-74,1
44,26,1
-1,-48,3
48,13,9
52,12,7
35,-78,1
33,-97,2
51,7,1
41,-8,2
36,139,2
60,25,1
45,-76,35
40,26,5
36,139,1
50,9,4
51,6,1
48,17,5
39,-77,6
41,17,1
39,117,3
51,4,9
50,9,13654
33,-117,2
60,25,9
3,102,8
51,0,1
-34,151,2
41,-74,8
52,21,1
42,-1,4
49,2,13
54,10,4
47,8,1
48,12,9
31,111,1
42,2,2
41,-9,4
57,10,9
52,39,25
-17,-66,3
41,-74,3
43,3,1
30,-98,2
50,18,13
11,80,1
46,21,1
-8,110,2
-35,-58,5
41,-74,86
47,16,1
33,-97,1
35,-107,1
-33,-71,1
49,9,55
44,26,1
48,10,6
53,6,22
19,-99,5
46,11,1
3,102,1
47,14,13
49,9,2
14,101,1
35,-81,3
40,0,7
-28,-52,17
54,10,3
39,-121,1
33,-97,13
54,10,1
47,-123,1
52,21,1
52,10,9
36,-119,24
63,28,1
-24,-47,49
40,-75,6
1,104,1
52,5,3
28,-82,1
49,18,12
52,5,1
52,11,2
41,-74,2
54,10,2
47,8,3
46,16,2
26,-80,1
42,-84,1
49,2,1
40,-4,1
52,8,1
-38,145,4
44,-79,1
51,-2,2
52,5,78
42,43,1
41,-9,5
54,10,13
51,12,4
8,77,33
47,8,1
37,-122,2
-8,110,2
56,-3,1
52,5,6
53,-2,1
49,25,10
25,104,1
49,10,3
48,12,1
38,-122,5
52,11,1
-21,-48,5
19,-99,1
49,17,4
43,141,1
44,12,1
60,22,10
30,-98,1
35,114,116
36,140,7
-27,-65,3
51,6,1
52,6,1
52,19,2
2,103,3
40,-76,8
47,1,2
43,-6,6
65,25,2
46,5,1
-11,-37,2
40,-98,1
-26,28,19
51,-1,1
39,-9,1
41,2,2
41,15,1
53,14,4
26,-100,1
52,21,6
34,-118,1
26,85,10
48,8,34
53,-2,4
-23,-43,5
45,9,3
30,-95,1
45,-76,3
40,18,1
-16,-48,11
52,13,5
47,-71,2
60,25,1
-27,-49,1
42,-1,2
33,-97,45
49,21,3
52,5,2
14,100,4
48,11,1
-23,-43,101
53,13,14
50,2,1
55,9,1
47,7,1
35,-81,1
48,-122,38
50,-4,1
37,-120,1
45,28,56
47,7,3
49,9,1
47,7,1
43,6,1
46,3,7
40,-4,96
21,40,1
50,14,29
52,6,10
51,4,1
-27,-49,45215
43,6,2
49,2,17
41,29,2
-24,-46,3
54,10,2
26,-80,1
-2,-80,2
-19,-40,1
60,25,2
54,10,1
44,1,4
36,-84,2
33,35,3
52,21,3
43,22,1
-34,-59,1
39,-8,2
36,-79,1
56,38,1
39,-90,1
61,24,4
55,37,13
42,13,1
60,25,2
34,-118,4
51,7,2
51,23,1
53,-6,1
40,-86,1
42,-71,12
54,10,1
53,13,1
41,29,1
47,7,1
39,-9,4
52,5,2
50,19,1
18,-70,37
51,6,1
19,-99,2
51,3,10
58,12,79
51,-1,7
44,-76,41
19,-99,1
50,14,2
47,24,48
49,9,3
51,4,7
49,10,1
53,50,8
43,-88,14
-1,37,86
37,-122,13
21,73,5
30,120,14
25,55,66
52,39,2
-7,113,13
28,-83,1
52,7,2
31,76,3
51,12,4
43,-79,1
-11,-42,2
48,16,1
44,-80,1
49,9,5
15,-91,216
-7,-39,5
56,13,1
42,-88,1
36,140,4
44,-79,2
50,9,1
51,9,1
44,11,2
29,-81,6
63,11,3
43,-71,8
43,-3,1
39,-84,1
-38,145,4
46,9,2
52,21,1
51,15,2
20,-99,2
50,9,7
43,6,29
39,-121,4
47,8,1
51,7,1
49,9,1
46,-1,1
-23,-52,9
53,6,1
53,6,6
44,4,11
28,-81,7
52,0,1
48,-123,2
51,7,81
2,104,1
38,127,4
45,-123,2
42,-88,4
53,10,6
33,-117,20
19,-99,1
47,-122,3
50,8,1
52,7,2
56,10,18
48,10,6
45,9,353
49,2,1
49,10,8
51,12,3
53,-6,2
51,3,6
-26,28,72
22,114,5
40,-75,60
52,6,3
52,5,2
52,5,4
-33,-68,1
38,-122,1
-33,-72,7
42,-71,1
49,2,1
52,8,1
32,35,1
33,-97,1
19,-99,4
52,13,3
41,-74,2
52,0,1
40,-75,1
49,11,1
34,-118,3
52,10,2
19,-99,1
14,100,17
-35,-59,1
43,-4,1
49,3,6
54,10,27
43,-86,15
49,2,2
40,-76,2
38,-87,7
51,4,6
60,25,1
51,-114,2
43,6,1
23,120,26
60,30,1
33,-87,1
56,13,1
48,-122,1
49,8,1
43,-89,3
51,-1,1
51,7,1
44,4,2
34,-84,4
56,38,4
11,-62,26
53,-6,1
14,101,1
52,7,1
42,-88,4
40,-4,3
54,-3,1
28,-82,5
34,-112,1
40,-78,9
59,10,1
53,13,1
34,-112,7
-23,-42,1
51,7,2
52,11,5
43,6,1
41,-74,1
40,9,2
53,9,8
60,22,2
44,3,1
48,18,1
52,4,3
3,102,55
-27,-49,2
51,12,41
36,-78,1
54,10,25
15,44,56
49,12,1
49,10,1
-15,-40,1
45,-92,6
47,9,1
53,9,3
45,-76,1
37,-6,4
6,8,1
-4,-39,9
-26,28,9
42,-73,3
51,9,2
48,8,1
51,7,3
36,139,1
21,-99,3
41,29,12
-26,28,121
53,13,6
50,9,4
3,102,7
47,7,14
51,7,1
40,-105,1
34,-84,4
31,32,1
49,13,5
26,-100,1
47,9,1
46,14,4
52,21,1
48,18,2
52,14,1
21,79,2
59,25,3
50,11,3
44,12,1
17,78,73
-33,-71,4
50,8,29
41,2,1
51,7,1
20,86,2
15,121,19
47,10,1
46,10,4
51,19,3
54,9,1
53,84,13
54,48,10
52,21,4
39,-121,2
52,5,1
54,11,1
50,12,817
38,-1,3
39,-77,4
37,31,2
39,-9,1
44,26,1
60,25,1
27,32,23
44,-92,1
54,-1,3
34,-85,1
40,140,2
49,13,11
49,2,1
43,18,10
-30,-51,5
41,-8,1
47,15,2
52,5,1
-35,-56,6
52,11,7
23,113,39
52,6,2
50,3,4
34,-5,12
51,7,1
52,7,1
28,-82,1
52,5,1
46,26,2
42,-88,19
21,-158,1
53,14,1
47,7,3
34,-118,2
34,-118,1
56,38,62
42,-71,3
40,-75,4
34,-84,1
47,9,3
34,-119,6
52,4,5
51,7,4
56,10,2
41,-74,1
48,12,1
43,-88,7
6,0,18
28,-15,10
52,21,1
52,8,1
49,1,2
39,-9,238
39,-9,1
52,0,1
49,16,1
50,11,12
28,-83,2
49,12,1
48,-123,1
54,10,1
39,-9,1
-33,-72,2
51,6,1
37,10,1
34,-112,4
8,-1,21
56,-4,4
43,28,1
37,-122,20
46,-121,18
47,-123,2
60,25,420
59,6,23
41,-8,2
36,-97,8
-23,-43,1
54,19,1
14,100,14
46,-1,3
50,10,1
50,16,21
47,8,1
54,19,1
-8,-36,1
46,12,3
52,9,12
43,12,2
-17,-49,7
36,127,1
-25,-50,1
49,14,3
27,76,2
40,-4,23
36,140,1
-27,-49,1
33,-117,2
49,9,2
41,-74,46
28,-82,1
14,121,1
51,6,1
-34,151,1
49,8,4
52,10,1
36,-6,3
-38,145,1
-28,-49,14
3,102,26
-4,-38,1
47,7,1
39,-75,1
49,8,487
30,31,5
52,5,7
49,9,4
48,-122,3
-29,-51,1
47,9,1
43,23,68
59,17,2
54,10,2
50,18,18
-6,107,12
44,12,3
44,-79,2
51,12,4
46,7,1
46,-123,9
48,16,3
19,-99,1
48,-123,1
-20,-40,12
43,5,3
-23,-47,5
39,-105,2
45,12,4
44,10,2
35,-90,1
30,-98,1
35,-78,6
53,-2,5
52,6,4
54,10,6
51,14,6
52,19,12
47,8,1
42,-73,11
47,8,2
52,12,1
42,-71,1
3,-77,33
36,140,1
48,16,10
52,13,1
-20,-40,4
3,102,36
46,0,2
51,3,3
53,13,4
49,12,5
54,10,16
47,8,6
51,17,2
47,6,1
44,-80,2
45,11,4
47,10,5
51,6,4
51,6,1
47,16,1
15,-90,2
30,-95,1
-34,18,42
60,25,12
44,11,1
21,-103,1
39,-9,49
42,-88,1
47,8,2
49,13,1
37,127,1
31,31,2
48,12,6
52,6,2
56,13,1
49,9,27
18,-100,1
46,9,2
41,-74,1
56,-4,1
52,0,5
36,140,3
40,-86,20
51,12,1
19,-99,2
45,6,14
53,10,2
53,9,9
36,5,2
39,-9,5
44,5,4
49,9,540
48,12,5
35,-87,10
64,29,1
-8,109,1
-35,139,4
53,8,1
45,12,16
47,12,2
47,8,1
50,9,32
52,13,1
50,20,1
53,84,2
54,10,6
54,10,3
40,0,18
47,9,1
-23,-47,3
51,7,8
3,-77,9
39,-121,4
51,7,6
51,7,3
11,-75,1
40,-75,1
3,102,2
60,19,1
46,10,3
52,5,10
34,-112,1
46,25,4
58,14,16
-6,107,1
47,8,1
53,15,5
47,8,1
50,14,16
36,15,17
40,-105,5
33,-112,13
53,19,2
49,10,2
43,-86,1
-38,145,1
36,140,15
19,-99,4
38,24,81
53,13,4
51,4,1
40,-4,4
5,-74,20
14,100,4
48,11,1
48,12,6
47,9,1
47,8,4
52,5,75
49,13,1
7,80,2
43,-2,1
42,3,1
46,13,1
51,6,1
46,9,4
19,73,265
-35,-58,4
41,-88,1
46,-74,8
27,107,2
0,33,83
52,8,1
7,80,1
36,140,30
60,11,48
39,-121,3
51,7,5
49,17,65
47,9,11
-23,-45,2
38,-122,1
52,5,2
14,121,2
37,127,1
47,7,1
52,-1,1
51,7,3
-7,-39,1
51,12,3
10,124,1
63,22,11
52,5,45
46,6,6
35,-85,19
40,26,3
28,-83,3
41,16,4
37,3,2
14,101,1
36,140,3
49,4,1
46,6,2
52,11,2
53,10,4
51,-1,3
54,11,2
48,26,2
52,21,4
51,7,11
14,100,21
52,0,2
26,-100,3
40,-8,1
39,-9,9
40,-105,6
40,-105,1
45,-1,1
48,12,4
51,7,2
49,2,1
48,11,1
55,10,1
52,6,1
43,-3,1
40,26,3
42,-88,3
47,16,3
52,21,1
50,10,1
-8,-35,7
49,7,1
49,9,1049
-27,153,3
48,12,2
44,7,1
33,131,1
37,15,1
47,23,1
46,9,2
49,3,8
38,24,168
3,101,4
-14,-42,1
51,4,51
25,122,1
9,-80,48
44,-80,16
48,8,5
51,7,8
49,2,11
36,127,1
-22,-43,3
21,-103,1
61,24,30
44,5,5
40,45,1
49,2,6
51,17,12
28,-81,4
33,-112,5
48,7,1
65,21,1
35,-85,2
51,4,1
46,10,1
48,10,7
42,-88,2
48,21,1
41,-78,1
41,17,1
60,11,2
26,-80,1
51,7,1
41,2,6
47,3,2
48,12,1
53,-6,4
36,11,3
51,7,221
63,23,3
52,15,1
30,-90,6
49,8,1
48,12,2
7,80,1
42,-71,1
48,16,1
-35,-71,4
38,27,3
42,-88,1
52,0,2
40,-105,36
53,8,1
52,5,4
52,17,1
35,140,1
41,-96,37
-7,39,1
41,13,2
47,8,1
52,17,2
44,1,1
53,9,18
59,18,1
-8,-35,1
33,-112,13
54,10,5
30,-95,2
12,79,18
40,-120,4
30,-81,2
42,-88,3
52,-8,1
51,5,6
19,-99,8
39,-77,2
49,11,2
44,-79,15
51,7,1
41,-74,1
54,28,17
34,-84,3
52,17,6
-4,-39,2
44,9,4
54,12,3
41,23,8
46,16,12
53,6,3
50,20,3
52,0,35
42,-71,1
22,114,5
-20,-44,6
41,29,5
40,33,7
49,7,1
49,-1,1
16,108,1
51,6,14
52,10,2
40,-78,4
51,3,20
56,13,1
22,92,1
50,9,4
3,102,1
46,3,3
52,21,1
52,6,1
60,22,2
56,13,2
51,7,1
60,25,14
44,-79,5
53,7,1
43,-71,3
52,8,1
60,25,2
24,90,3
-22,-48,2
56,37,26
21,-104,2
37,127,8
38,-122,1
-12,-77,79
50,20,2
20,-97,1
41,17,3
52,9,1
48,16,13
49,8,1
19,-99,1
39,-9,2
46,-74,1
47,9,1
44,-79,5
48,12,3
46,16,1
10,77,2
42,15,1
26,-100,1
48,11,40
1,38,9
42,2,1
3,102,8
54,10,10
43,6,2
50,36,13
50,14,20
58,12,5
36,-79,24
48,16,4
38,127,1
35,129,2
-34,151,4
49,2,1
49,9,1
-7,-63,33
53,18,2
33,-112,1
45,20,86
44,-70,1
62,27,1
48,12,1
53,18,1
33,-117,180
51,4,1
50,9,1
52,0,2
40,-4,1
19,-99,1
37,-5,10
53,10,2
52,8,1
45,-69,9
51,4,1
-20,-40,41
45,-76,1
52,5,3
60,25,39
50,-2,2
42,2,2
53,13,33
42,-71,4
58,12,2
17,74,9
46,14,1
42,-94,107
60,25,3
52,7,1
45,-64,15
46,9,3
33,-97,3
51,12,7
46,-74,3
55,25,20
33,-97,1
36,-96,1
19,-99,5
56,13,5
48,10,1
46,10,2
49,7,7
60,22,4
34,-112,1
-39,-73,4
42,-83,1
49,9,2
52,5,1
49,9,1
-35,-58,1
19,73,1
51,6,1
52,21,4
46,10,1
48,18,1
36,-79,3
36,139,25
48,9,8
39,-9,1
36,140,3
48,-123,3
33,-97,1
46,6,2
1,33,4
51,6,13
34,-84,19
36,11,6
44,11,1
51,7,24
47,8,5
34,-7,389
51,7,7
50,19,1
43,21,2
49,2,4
49,2,33
34,-8,1616
19,-99,7
-20,57,4
52,13,1
-38,-58,3
52,7,5
49,-123,4
38,-122,4
-6,107,1
40,-8,7
47,8,5
38,-122,1
16,-61,1
52,0,2
17,-93,1
50,8,4
50,20,1
40,-74,1
-22,-45,27
52,9,1
59,26,1
43,-7,3
36,-87,2
30,31,11
47,6,1
51,5,1
41,16,3
52,7,2
39,-77,1
-21,-47,2
49,2,1
37,-122,1
45,39,10
48,12,2
52,16,7
52,10,4
36,127,3
46,21,5
45,-74,11
34,-117,7
19,-99,2
37,-6,7
52,5,2
7,80,12
56,10,14
47,8,1
25,76,1
59,18,20
50,20,2
52,5,13
47,8,1
-15,-47,1
55,83,45
46,6,4
54,10,4
53,-2,28
49,14,2
52,10,6
14,101,15
47,-92,23
40,33,1
51,7,1
40,-75,21
47,8,1
44,26,3
-38,145,1
45,8,1
53,45,1
35,36,1
56,12,5
48,17,1
43,-79,1
49,2,228
46,9,14
52,0,190
2,103,1
19,-99,1
32,35,7
49,2,22
33,-8,4
52,6,1
54,10,12
49,1,1
61,24,6
-26,-49,8
43,-3,2
44,-80,1
44,-80,17
36,-79,12
33,-112,2
41,29,132
36,140,1
-23,-49,1
40,-86,3
49,2,1
-35,-56,4
26,50,1
51,9,1
40,26,6
41,-74,4
48,17,20
-26,28,15
34,-84,1
33,-97,1
34,-84,1
51,12,2
48,16,2
7,80,13
41,-74,1
52,0,104
10,106,4
51,21,1
54,10,8
54,10,1
18,-70,1
44,11,32
49,17,1
42,14,18
45,6,3
60,25,1
48,8,3
28,-83,6
47,-1,1
-31,-69,1
48,16,1
60,25,1
51,3,1
52,17,2
52,21,12
44,6,1
38,127,17
38,0,6
33,-97,4
52,13,8
-30,-51,2
-35,-58,35
1,104,6
52,104,3
51,7,1
19,-99,1
37,-6,1
51,8,1
37,10,2
42,13,79
-6,107,84
56,-3,6
19,-98,1
53,8,4
49,8,5
47,6,2
51,6,21
45,12,3
48,11,19
1,104,4
10,106,1
46,16,2
52,21,2
54,10,1
52,10,2
35,-90,8
-37,-73,1
50,20,1
10,106,1
48,8,40
19,74,32
6,-76,17
52,7,1
-24,-47,8
41,-96,968
52,13,21
34,-118,1
44,26,20
34,73,1
36,14,15
42,3,2
46,-74,2
53,10,5
51,11,8
44,1,25
14,101,1
14,121,1
46,12,1
44,17,1
52,5,1
48,12,1
15,-91,48
32,119,1
51,7,2
49,2,2
43,-86,8
52,-1,1
64,11,2
52,9,1
32,35,1
52,13,2
52,13,1
39,-77,1
53,13,4
52,21,11
53,13,3
35,-90,1
49,7,1
28,-15,6
47,8,2
50,7,4
56,13,2
29,77,11
44,-79,2
51,0,14
33,-87,1
53,10,3
47,9,1
43,-71,4
7,80,4
40,-4,5
48,9,66
46,20,4
48,-1,73
49,17,58
51,4,2
